max_depth,min_samples_split,criterion,accuracy,precision,recall,f1_score
8,3,entropy,0.8430676184113366,0.735236220472441,0.4687058823529412,0.5724686272631478
8,4,entropy,0.8430676184113366,0.735236220472441,0.4687058823529412,0.5724686272631478
8,5,entropy,0.8430676184113366,0.735236220472441,0.4687058823529412,0.5724686272631478
8,6,entropy,0.8430676184113366,0.735120511559272,0.4688627450980392,0.5725505219806531
8,7,entropy,0.8430676184113366,0.735120511559272,0.4688627450980392,0.5725505219806531
8,8,entropy,0.8430324554309223,0.7350553505535056,0.4687058823529412,0.5724137931034483
8,9,entropy,0.8430324554309223,0.7350553505535056,0.4687058823529412,0.5724137931034483
8,10,entropy,0.8430324554309223,0.7350553505535056,0.4687058823529412,0.5724137931034483
8,11,entropy,0.8430324554309223,0.7350553505535056,0.4687058823529412,0.5724137931034483
8,12,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,13,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,14,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,15,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,16,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,17,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,18,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,19,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
8,20,entropy,0.8430324554309223,0.7351710558700467,0.4685490196078431,0.5723318643418279
9,3,entropy,0.8429621294700939,0.7278586774886607,0.47827450980392155,0.5772434683831882
9,4,entropy,0.8429972924505081,0.7280324737344794,0.47827450980392155,0.5772981160655116
9,5,entropy,0.8428566405288512,0.7278813964610235,0.47749019607843135,0.5766789807710524
9,6,entropy,0.8429269664896797,0.7281205164992827,0.4776470588235294,0.5768684285308326
9,7,entropy,0.8429621294700939,0.7280764635603345,0.4779607843137255,0.5770833333333334
9,8,entropy,0.8428566405288512,0.7278813964610235,0.47749019607843135,0.5766789807710524
9,9,entropy,0.8429621294700939,0.7281855127898638,0.47780392156862744,0.5770032203068763
9,10,entropy,0.8428918035092654,0.728055489117436,0.47749019607843135,0.5767336112163698
9,11,entropy,0.8429972924505081,0.7282504780114722,0.4779607843137255,0.5771379865517569
9,12,entropy,0.8430324554309223,0.7285338435780914,0.47780392156862744,0.5771125426297841
9,13,entropy,0.8429621294700939,0.7282946663477637,0.4776470588235294,0.576923076923077
9,14,entropy,0.8429621294700939,0.7284039243838238,0.47749019607843135,0.5768429031646769
9,15,entropy,0.8428566405288512,0.7279904306220095,0.47733333333333333,0.5765987683562291
9,16,entropy,0.8428918035092654,0.7281646326872457,0.47733333333333333,0.5766534015539131
9,17,entropy,0.8429621294700939,0.7281855127898638,0.47780392156862744,0.5770032203068763
9,18,entropy,0.8427159886071943,0.7277298850574713,0.4767058823529412,0.5760591413136196
9,19,entropy,0.8427159886071943,0.7277298850574713,0.4767058823529412,0.5760591413136196
9,20,entropy,0.8428566405288512,0.7278813964610235,0.47749019607843135,0.5766789807710524
10,3,entropy,0.841063328527726,0.7173658307944691,0.48015686274509806,0.5752678068032324
10,4,entropy,0.8411336544885545,0.7176001874853527,0.4803137254901961,0.5754557414019922
10,5,entropy,0.841063328527726,0.7176719080028162,0.47968627450980394,0.575028206092516
10,6,entropy,0.840887513625655,0.7171361502347418,0.4792156862745098,0.5745181006111894
10,7,entropy,0.8408171876648265,0.7163934426229508,0.47984313725490196,0.5747299201503053
10,8,entropy,0.840887513625655,0.7167291471415183,0.47984313725490196,0.5748379216386358
10,9,entropy,0.8411688174689687,0.7174625468164794,0.4807843137254902,0.5757490372874988
10,10,entropy,0.8409930025668976,0.7170297493558211,0.48015686274509806,0.5751597143930853
10,11,entropy,0.8411336544885545,0.718213866039953,0.47937254901960785,0.5749764816556914
10,12,entropy,0.8412391434297971,0.7188235294117648,0.4792156862745098,0.5750588235294117
10,13,entropy,0.8411688174689687,0.718794159208667,0.47874509803921567,0.574710479239243
10,14,entropy,0.8409930025668976,0.717948717948718,0.47874509803921567,0.5744400527009222
10,15,entropy,0.8409226766060691,0.7174066243833686,0.47905882352941176,0.5744920993227991
10,16,entropy,0.8409578395864834,0.7177798682972719,0.47874509803921567,0.5743859979298014
10,17,entropy,0.8408523506452407,0.7171717171717171,0.47890196078431374,0.5743039879608728
10,18,entropy,0.8410281655473117,0.7180150517403575,0.47890196078431374,0.5745741977980615
10,19,entropy,0.8411336544885545,0.7184191954834157,0.47905882352941176,0.5748164878599661
10,20,entropy,0.8411688174689687,0.7183826986365773,0.47937254901960785,0.5750305767240569
11,3,entropy,0.84043039488027,0.7105202842081136,0.48627450980392156,0.5773887129819333
11,4,entropy,0.8405007208410985,0.7098835882218671,0.48784313725490197,0.5782818891781331
11,5,entropy,0.8397622982523999,0.7076290543627227,0.48596078431372547,0.5762112898725937
11,6,entropy,0.840571046801927,0.7102078100022836,0.48784313725490197,0.5783894364887484
11,7,entropy,0.8400436020957136,0.7079726651480638,0.4875294117647059,0.577426846261031
11,8,entropy,0.8403600689194416,0.7083806495571201,0.4892549019607843,0.5787715717201707
11,9,entropy,0.8403952318998559,0.7098765432098766,0.48705882352941177,0.5777281607591405
11,10,entropy,0.8403952318998559,0.7099725526075022,0.48690196078431375,0.5776495766260352
11,11,entropy,0.8405007208410985,0.7099794473624115,0.4876862745098039,0.5782034591779803
11,12,entropy,0.8406062097823411,0.7102739726027397,0.488,0.5785216178521618
11,13,entropy,0.8406765357431696,0.711662075298439,0.48627450980392156,0.577765352716429
11,14,entropy,0.8408523506452407,0.7118954847581939,0.4872156862745098,0.5785062395231887
11,15,entropy,0.840746861703998,0.7113095238095238,0.48737254901960786,0.5784231592664991
11,16,entropy,0.840887513625655,0.7129373848987108,0.48580392156862745,0.5778524116055602
11,17,entropy,0.8406413727627554,0.71149873766353,0.48627450980392156,0.5777115169586283
11,18,entropy,0.8406413727627554,0.7111111111111111,0.48690196078431375,0.5780260707635009
11,19,entropy,0.8400084391152994,0.7092409997706948,0.4851764705882353,0.5761922503725783
11,20,entropy,0.8406413727627554,0.711693085228578,0.48596078431372547,0.5775540641312453
12,3,entropy,0.8399029501740568,0.6965904186447993,0.5063529411764706,0.5864292851303479
12,4,entropy,0.8397271352719856,0.6956709024337713,0.5066666666666667,0.5863133055000909
12,5,entropy,0.8396919722915714,0.6956053425247738,0.5065098039215686,0.5861849868385223
12,6,entropy,0.8394106684482576,0.6954172070903588,0.5046274509803922,0.5848559221888919
12,7,entropy,0.8388480607616302,0.6926053310404128,0.5054117647058823,0.5843837852543756
12,8,entropy,0.8391293646049439,0.6938819474364498,0.5052549019607843,0.5847326858491422
12,9,entropy,0.8395161573895004,0.6956991571212449,0.5049411764705882,0.5851663333939283
12,10,entropy,0.8390590386441155,0.6945887445887445,0.5033725490196078,0.5837198726693951
12,11,entropy,0.8395864833503288,0.6969367803606343,0.5032156862745099,0.5844416104937147
12,12,entropy,0.8399029501740568,0.6980434782608695,0.503686274509804,0.5851480637813211
12,13,entropy,0.8399029501740568,0.697871416159861,0.504,0.5852992075781037
12,14,entropy,0.8394106684482576,0.6957557384148982,0.504,0.5845538069680707
12,15,entropy,0.8394106684482576,0.6959254442999566,0.503686274509804,0.5844025844025844
12,16,entropy,0.8397271352719856,0.6971143415057496,0.504,0.5850327749453752
12,17,entropy,0.8393755054678435,0.695605109331024,0.504,0.5845006367109332
12,18,entropy,0.8396919722915714,0.6973055193394176,0.5033725490196078,0.5846770520178555
12,19,entropy,0.8397622982523999,0.6978667827601219,0.5029019607843137,0.5845564773452456
12,20,entropy,0.840254579978199,0.6990438939591482,0.5046274509803922,0.5861346451671677
13,3,entropy,0.8349449699356517,0.67841222670346,0.5013333333333333,0.5765830777557279
13,4,entropy,0.8348394809944091,0.6785106382978724,0.5002352941176471,0.5758916478555305
13,5,entropy,0.8349098069552375,0.6782682512733447,0.5013333333333333,0.576531072427167
13,6,entropy,0.8348043180139949,0.6792815907633099,0.4983529411764706,0.5749185667752443
13,7,entropy,0.8350152958964802,0.6788522848034007,0.5010196078431373,0.5765342960288808
13,8,entropy,0.835296599739794,0.6806237983336894,0.49976470588235294,0.5763386396526773
13,9,entropy,0.8348394809944091,0.6786626916524702,0.49992156862745096,0.575738415680607
13,10,entropy,0.8347691550335806,0.6786780383795309,0.49929411764705883,0.575327609579756
13,11,entropy,0.8355075776222792,0.6811872731155242,0.5003921568627451,0.5769578585639357
13,12,entropy,0.8355075776222792,0.6814973262032086,0.49976470588235294,0.5766515837104073
13,13,entropy,0.8357185555047646,0.6837108953613807,0.4970980392156863,0.5756584922797456
13,14,entropy,0.8361405112697352,0.6835795332905159,0.5008627450980392,0.5781278290783993
13,15,entropy,0.8358943704068357,0.6835769561478934,0.4988235294117647,0.5767661195248027
13,16,entropy,0.8359998593480783,0.6844147445570166,0.4980392156862745,0.5765389504267296
13,17,entropy,0.8367031189563627,0.6867313915857605,0.49929411764705883,0.5782016348773842
13,18,entropy,0.8366679559759486,0.6863420939250323,0.49976470588235294,0.5783788690206044
13,19,entropy,0.8364921410738774,0.6855237685523768,0.49992156862745096,0.5781930333817127
13,20,entropy,0.8369140968388481,0.6868947708198838,0.5007058823529412,0.5792052259118128
14,3,entropy,0.8313935089138156,0.6645147855060392,0.5005490196078431,0.5709940055471058
14,4,entropy,0.8300573156580752,0.6612296110414053,0.496,0.5668190373756385
14,5,entropy,0.8306902493055311,0.6624323198667222,0.49898039215686274,0.5692046166234233
14,6,entropy,0.8309012271880165,0.6642197986577181,0.4967843137254902,0.5684286098896169
14,7,entropy,0.8314286718942298,0.6657580205493814,0.4980392156862745,0.5698133524766691
14,8,entropy,0.8307957382467738,0.6642842127391213,0.4956862745098039,0.5677326625943226
14,9,entropy,0.8309363901684307,0.6646354276108426,0.496156862745098,0.5681695706843901
14,10,entropy,0.8317451387179577,0.6682183664832839,0.49537254901960787,0.568957751553914
14,11,entropy,0.8314638348746439,0.6668776371308017,0.495843137254902,0.5687809266756635
14,12,entropy,0.8317451387179577,0.6680050718512257,0.495843137254902,0.5691906005221932
14,13,entropy,0.8319561166004431,0.6687103594080338,0.496156862745098,0.569653309320126
14,14,entropy,0.8323077464045853,0.6709965928449745,0.49427450980392157,0.5692349381266372
14,15,entropy,0.8321670944829284,0.6699915110356537,0.4952156862745098,0.5694958058988004
14,16,entropy,0.8325538872674848,0.6714133900106269,0.4955294117647059,0.5702166064981948
14,17,entropy,0.8327648651499701,0.6716861081654295,0.4967843137254902,0.5711451758340849
14,18,entropy,0.832589050247899,0.6709745762711864,0.4967843137254902,0.5708877872915727
14,19,entropy,0.8327648651499701,0.6736751770006436,0.49254901960784314,0.5690467560710403
14,20,entropy,0.8333274728365976,0.6747168198332977,0.4952156862745098,0.5711959471684458
15,3,entropy,0.8248531945567706,0.6361860101602188,0.5107450980392156,0.566605760027843
